RID,Education_Level,Institution_Type,Attack_Date,Sex,Age,Device,IT_Student,Location,Internet_Type,Network_Type,Attack_Found,Url,label
10.42.0.211-106.39.169.66-42629-80-6,School,Private,05-08-20,Male,11,Mobile,No,Town,Mobile Data,4G,0,https://mondaynote.com/did-google-and-facebook-kill-the-media-revenue-model-7aa86c425c4a,0
10.42.0.151-10.42.0.1-19337-53-17,School,Private,05-11-20,Female,11,Mobile,No,Town,Mobile Data,3G,1,https://www.regulate.tech/taxing-times-ahead-7th-dec-2020/,1
10.42.0.211-106.39.162.36-39575-80-6,School,Private,05-12-20,Female,11,Mobile,No,Town,Mobile Data,4G,0,http://tib.matthewclifford.com/issues/tib-112-is-singapore-too-efficient-network-epistemology-and-vc-where-does-the-money-of-the-rich-end-up-and-more-244159,0
10.42.0.211-10.42.0.1-32985-53-17,University,Private,5/13/2020,Male,23,Mobile,Yes,Town,Wifi,3G,1,http://tib.matthewclifford.com/issues/tib-124-how-to-create-tech-optimism-the-future-of-ai-ideological-warfare-via-tiktok-and-more-265357,1
10.42.0.211-66.231.239.95-46097-443-6,School,Public,5/14/2020,Female,11,Mobile,No,Town,Wifi,4G,0,http://tib.matthewclifford.com/issues/tib-125-the-tragedy-of-lost-genius-why-scientists-shouldn-t-be-creative-interests-and-ideology-in-us-china-policy-and-more-266933,0
198.51.152.178-10.42.0.151-443-35247-6,School,Private,5/15/2020,Male,11,Mobile,No,Town,Wifi,4G,1,http://ftp.iza.org/dp11977.pdf,1
10.42.0.211-10.42.0.1-43293-53-17,School,Public,5/18/2020,Male,9,Mobile,No,Rural,Mobile Data,4G,0,http://tib.matthewclifford.com/issues/tib-127-the-most-powerful-people-in-the-world-the-limitations-of-vc-murder-mystery-games-and-more-270101,0
157.240.2.20-10.42.0.211-443-37822-6,School,Public,5/19/2020,Female,11,Mobile,No,Rural,Mobile Data,3G,0,http://tib.matthewclifford.com/issues/tib-133-why-the-best-ideas-don-t-win-in-praise-of-brain-drain-how-to-preserve-political-norms-and-more-279929,0
182.22.67.86-10.42.0.151-443-45294-6,University,Private,5/20/2020,Female,23,Tab,No,Town,Wifi,4G,0,https://arxiv.org/abs/2009.06489,0
10.42.0.42-31.13.80.5-42722-443-6,College,Public,5/21/2020,Male,18,Mobile,No,Town,Wifi,4G,0,http://tib.matthewclifford.com/issues/tib-134-technological-sovereignty-why-we-dream-the-missing-piece-in-r-d-and-more-281762,0
10.42.0.151-52.84.61.201-44991-80-6,University,Private,5/22/2020,Female,23,Computer,Yes,Town,Wifi,4G,0,https://scholars-stage.blogspot.com/2020/06/on-cultures-that-build.html,0
10.42.0.42-52.216.80.202-51060-80-6,School,Private,5/26/2020,Male,11,Mobile,No,Town,Wifi,4G,1,http://tib.matthewclifford.com/issues/tib-120-how-to-build-a-culture-of-building-12-000-years-of-economic-growth-coronavirus-and-inequality-and-more-258626,1
10.42.0.151-66.102.255.44-46535-443-6,University,Public,5/27/2020,Male,27,Mobile,No,Rural,Mobile Data,4G,1,https://nymag.com/intelligencer/2020/07/david-shor-cancel-culture-2020-election-theory-polls.html,1
10.42.0.211-10.42.0.1-14168-53-17,University,Private,5/28/2020,Male,23,Computer,Yes,Rural,Mobile Data,3G,0,http://tib.matthewclifford.com/issues/tib-140-how-to-buy-an-election-accelerating-scientific-progress-shy-trump-voters-and-more-292205,0
182.22.24.124-10.42.0.211-443-41755-6,University,Private,5/29/2020,Male,23,Computer,Yes,Town,Wifi,3G,0,https://www.reuters.com/article/fireeye-cyber/u-s-cybersecurity-firm-fireeye-discloses-breach-theft-of-internal-hacking-tools-idUSL1N2IO2EI,0
172.217.2.170-10.42.0.42-443-45473-6,College,Private,06-01-20,Female,18,Computer,No,Town,Wifi,4G,0,https://techcrunch.com/2020/12/08/cloudflare-and-apple-design-a-new-privacy-friendly-internet-protocol/,0
10.42.0.151-10.42.0.1-14707-53-17,School,Private,06-02-20,Male,11,Mobile,No,Town,Mobile Data,3G,1,https://developer.apple.com/app-store/app-privacy-details/,1
172.217.6.227-10.42.0.151-80-36504-6,University,Public,06-03-20,Male,27,Computer,Yes,Town,Wifi,4G,1,https://thewaltdisneycompany.com/disney-investor-day-2020/,1
10.42.0.211-104.97.95.172-34736-80-6,School,Public,06-04-20,Male,11,Mobile,No,Rural,Mobile Data,3G,1,https://d18rn0p25nwr6d.cloudfront.net/CIK-0001543151/36c99a33-34d7-4396-a0a3-b82cb216b3fc.pdf,1
10.42.0.42-23.217.155.120-47527-80-6,University,Public,06-05-20,Male,23,Mobile,No,Rural,Wifi,4G,1,https://blog.waymo.com/2020/10/waymo-is-opening-its-fully-driverless.html,1
10.42.0.42-104.193.88.109-46391-80-6,University,Private,06-08-20,Male,23,Mobile,Yes,Town,Mobile Data,3G,1,https://www.dmv.ca.gov/portal/news-and-media/dmv-authorizes-zoox-to-test-driverless-vehicles-in-portion-of-foster-city/,1
10.42.0.211-66.198.24.250-35796-443-6,University,Private,06-09-20,Female,23,Mobile,Yes,Town,Wifi,3G,0,https://www.youtube.com/watch?v=Pa7xU7PW-oM,0
180.149.153.234-10.42.0.211-80-39543-6,University,Private,06-10-20,Female,18,Computer,Yes,Town,Wifi,4G,1,https://www.politico.eu/article/tech-giants-to-face-large-fines-under-europes-new-content-rules/,1
10.42.0.211-10.42.0.1-19185-53-17,School,Private,06-11-20,Male,11,Mobile,No,Town,Mobile Data,4G,0,https://ag.ny.gov/press-release/2020/attorney-general-james-leads-multistate-lawsuit-seeking-end-facebooks-illegal,0
10.42.0.211-52.84.29.154-57106-443-6,School,Public,06-12-20,Male,11,Mobile,No,Town,Wifi,4G,0,https://www.ftc.gov/news-events/press-releases/2020/12/ftc-sues-facebook-illegal-monopolization,0
10.42.0.151-10.42.0.1-41977-53-17,University,Public,6/15/2020,Female,23,Mobile,No,Town,Wifi,3G,0,https://open.spotify.com/show/2Uu2IFxc4DdjbTGHsCWLT8,0
10.42.0.211-72.21.206.135-42531-443-6,School,Private,6/16/2020,Female,11,Mobile,Yes,Town,Mobile Data,3G,1,https://podcasts.apple.com/us/podcast/another-podcast/id1535359773,1
216.58.217.99-10.42.0.42-443-60170-6,University,Private,6/17/2020,Male,23,Computer,Yes,Town,Wifi,4G,0,https://numlock.substack.com/p/numlock-sunday-kofie-yeboah-on-the,0
10.42.0.1-10.42.0.42-53-18053-17,School,Private,6/18/2020,Male,11,Mobile,No,Town,Mobile Data,4G,1,https://www.ben-evans.com/benedictevans/2020/12/13/what-comes-after-smartphones,1
172.217.3.110-10.42.0.151-443-50648-6,College,Public,6/19/2020,Male,18,Mobile,No,Town,Mobile Data,4G,0,https://numlock.substack.com/p/numlock-sunday-julia-alexander-on,0
10.42.0.211-107.22.238.80-59204-443-6,School,Private,6/22/2020,Female,11,Mobile,No,Town,Mobile Data,3G,1,https://briefingday.us8.list-manage.com/unsubscribe,1
10.42.0.42-64.71.142.120-52444-80-6,College,Public,6/23/2020,Male,18,Mobile,No,Rural,Mobile Data,2G,0,https://upstract.com/,0
172.217.12.170-10.42.0.151-443-35455-6,College,Private,6/24/2020,Female,18,Mobile,No,Rural,Mobile Data,3G,1,https://briefingday.com/fan,1
172.217.10.227-10.42.0.211-443-46629-6,College,Public,6/25/2020,Male,18,Mobile,No,Town,Wifi,4G,1,https://www.theguardian.com/world/2020/dec/15/fishing-boat-washes-up-in-japan-almost-10-years-after-it-was-lost-in-tsunami,1
10.42.0.151-52.84.40.212-55408-80-6,University,Private,6/26/2020,Male,23,Mobile,No,Rural,Wifi,4G,0,https://brightvibes.com/2103/en/study-reveals-birds-are-linked-to-happiness-levels,0
10.42.0.211-52.52.92.30-43924-443-6,School,Private,6/29/2020,Male,11,Mobile,No,Town,Mobile Data,4G,1,https://newatlas.com/tiny-houses/best-small-living-2020/,1
10.42.0.1-10.42.0.42-53-51401-17,University,Private,6/30/2020,Female,18,Mobile,Yes,Rural,Mobile Data,3G,0,https://www.hakaimagazine.com/news/this-channel-isnt-big-enough-for-two-behemoths/,0
10.42.0.211-72.247.70.190-47901-80-6,School,Private,07-01-20,Male,10,Mobile,No,Town,Wifi,4G,0,https://www.theatlantic.com/magazine/archive/2021/01/james-suzman-work/617266/,0
172.217.10.142-10.42.0.151-443-38993-6,College,Public,07-02-20,Male,18,Mobile,Yes,Rural,Mobile Data,4G,1,https://www.youtube.com/watch?v=xF9Z1gA8ylM,1
10.42.0.211-10.42.0.1-48052-53-17,University,Private,07-03-20,Male,23,Mobile,Yes,Town,Mobile Data,4G,1,https://numlock.substack.com/p/numlock-news-december-15-2020-hackers,1
10.42.0.211-10.42.0.1-7979-53-17,University,Public,07-06-20,Male,23,Mobile,No,Town,Mobile Data,4G,0,https://numlock.substack.com/p/numlock-news-december-15-2020-hackers/comments,0
10.42.0.211-10.42.0.1-41308-53-17,College,Public,07-07-20,Female,18,Mobile,No,Rural,Mobile Data,3G,1,"https://cdn.substack.com/image/fetch/f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fbucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com%2Fpublic%2Fimages%2Fc88c64ad-95e7-4c0c-af11-8d34e74379cc_150x25.jpeg",1
10.42.0.1-10.42.0.42-53-44435-17,School,Private,07-08-20,Male,11,Mobile,No,Town,Mobile Data,3G,0,https://www.hollywoodreporter.com/news/2020-box-office-domestic-revenue-falls-to-40-year-plus-low,0
10.42.0.211-10.42.0.1-60374-53-17,School,Private,07-09-20,Male,11,Mobile,No,Town,Mobile Data,3G,1,https://www.bloomberg.com/tosv2.html,1
10.42.0.42-14.17.42.57-36873-80-6,College,Private,07-10-20,Female,18,Mobile,No,Rural,Mobile Data,3G,0,"https://cdn.substack.com/image/fetch/f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fbucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com%2Fpublic%2Fimages%2Fab234eab-691e-484d-8dff-9b82934b9ddc_150x25.png",0
172.217.12.206-10.42.0.211-443-56968-6,School,Public,7/13/2020,Male,18,Mobile,No,Town,Wifi,4G,1,https://www.hakaimagazine.com/news/this-channel-isnt-big-enough-for-two-behemoths/,1
172.217.11.46-10.42.0.211-443-33549-6,College,Private,7/14/2020,Female,18,Mobile,No,Rural,Mobile Data,4G,0,https://apnews.com/article/seoul-south-korea-north-korea-legislation-moon-jae-in-23e329d4e25a8711be1a06859613a317,0
10.42.0.211-52.3.131.159-57256-443-6,University,Private,7/15/2020,Female,23,Computer,Yes,Town,Wifi,4G,0,"https://cdn.substack.com/image/fetch/f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fbucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com%2Fpublic%2Fimages%2Fcd5914a8-e144-4812-8e41-67e295f05007_150x25.png",0
10.42.0.211-106.11.30.199-45332-80-6,University,Private,7/16/2020,Female,23,Mobile,Yes,Town,Wifi,3G,0,https://www.theatlantic.com/magazine/archive/2021/01/science-covid-19-manhattan-project/617262/,0
222.73.28.96-10.42.0.42-80-41340-6,University,Private,7/17/2020,Male,23,Mobile,Yes,Town,Wifi,4G,0,https://www.wsj.com/articles/the-philadelphia-eagles-spurred-an-nfl-revolution-now-theyre-chasing-it-11607957776,0
10.42.0.151-10.42.0.1-37899-53-17,College,Private,7/20/2020,Female,18,Mobile,No,Rural,Wifi,4G,0,"https://cdn.substack.com/image/fetch/f_auto,q_auto:good,fl_progressive:steep/https%3A%2F%2Fbucketeer-e05bbc84-baa3-437e-9518-adb32be77984.s3.amazonaws.com%2Fpublic%2Fimages%2F33587cc9-dbf0-4370-880f-243facd9d471_150x25.jpeg",0
205.204.101.196-10.42.0.151-443-43610-6,School,Private,7/21/2020,Female,11,Mobile,No,Town,Wifi,3G,1,https://numlock.substack.com/subscribe,1
10.42.0.211-121.12.98.85-55353-80-6,School,Private,7/22/2020,Male,11,Mobile,No,Town,Wifi,4G,1,https://docs.google.com/forms/d/e/1FAIpQLSfDLOAukwm09V9wySp4zs2ypoX6I1TPx91izUc7uGIEPhzdAg/viewform,1
10.42.0.211-104.24.19.3-47571-80-6,School,Private,7/23/2020,Female,11,Mobile,No,Town,Mobile Data,4G,0,https://www.nytimes.com/2020/12/13/business/media/apple-gawker-tim-cook.html,0
10.42.0.42-123.125.29.138-53465-80-6,College,Public,7/24/2020,Female,18,Mobile,No,Town,Wifi,4G,0,https://www.fastcompany.com/90584382/slack-salesforce-antitrust,0
8.0.6.4-8.6.0.1-0-0-0,School,Private,7/27/2020,Female,11,Mobile,Yes,Town,Mobile Data,3G,0,https://chromeisbad.com/,0
172.217.12.161-10.42.0.42-443-45568-6,School,Private,7/28/2020,Male,11,Mobile,No,Town,Mobile Data,3G,1,https://consequenceofsound.net/2020/12/the-clash-oral-history/,1
172.217.10.66-10.42.0.151-443-54654-6,School,Public,7/29/2020,Male,18,Mobile,No,Rural,Wifi,4G,1,https://graphics.reuters.com/HEALTH-CORONAVIRUS/EVOLUTION/yxmpjqkdzvr/index.html,1
10.42.0.211-64.71.142.124-49447-443-6,School,Private,7/30/2020,Female,10,Mobile,No,Town,Wifi,3G,1,https://www.businessoffashion.com/articles/retail/no-parties-no-problem-how-fashion-is-selling-holiday-clothes-in-2020,1
10.42.0.211-106.39.162.36-54475-80-6,School,Private,7/31/2020,Female,11,Mobile,No,Town,Mobile Data,3G,1,https://kottke.org/20/12/identical-strangers,1
172.217.11.13-10.42.0.42-443-59532-17,School,Private,08-03-20,Male,10,Mobile,No,Town,Mobile Data,3G,1,https://www.drakes.com/editorial/holidays-in-the-sun-by-chris-black/,1
10.42.0.211-10.42.0.1-53876-53-17,School,Private,08-04-20,Male,11,Mobile,No,Town,Mobile Data,4G,0,https://www.benjaminedgar.com/,0
10.42.0.151-52.94.232.33-34690-443-6,College,Public,08-05-20,Male,18,Mobile,No,Town,Wifi,3G,1,http://publicannouncement.org/,1
10.42.0.211-104.193.88.109-37715-80-6,College,Public,08-06-20,Male,18,Mobile,No,Rural,Mobile Data,3G,0,https://publicannouncement.us3.list-manage.com/vcard,0
10.42.0.211-10.42.0.1-18267-53-17,School,Private,08-07-20,Male,11,Mobile,No,Rural,Mobile Data,3G,0,https://publicannouncement.us3.list-manage.com/profile,0
157.240.2.25-10.42.0.151-443-42043-6,School,Private,08-10-20,Male,11,Mobile,No,Town,Mobile Data,3G,0,https://publicannouncement.us3.list-manage.com/unsubscribe,0
10.42.0.1-10.42.0.42-53-62105-17,School,Private,08-11-20,Female,11,Mobile,No,Town,Wifi,3G,1,https://www.batimes.com.ar/news/argentina/argentina-establishes-1-quota-for-trans-workers-in-civil-service-jobs.phtml,1
10.42.0.211-52.9.59.64-37404-443-6,School,Private,08-12-20,Female,11,Mobile,No,Town,Mobile Data,3G,0,https://apnews.com/article/argentina-bills-9021dcadb910c3f510c746df94e4e487,0
175.100.207.233-10.42.0.211-443-48721-6,College,Public,8/13/2020,Male,18,Mobile,No,Town,Mobile Data,4G,1,https://www.who.int/news-room/fact-sheets/detail/the-top-10-causes-of-death,1
10.42.0.211-118.123.114.134-37874-80-6,University,Public,8/14/2020,Female,23,Mobile,No,Town,Mobile Data,4G,0,https://wochendaemmerung.de/,0
10.42.0.211-14.17.42.57-58155-80-6,College,Private,8/17/2020,Female,18,Mobile,No,Rural,Wifi,4G,1,https://www.bbc.com/news/stories-51391981,1
10.42.0.42-54.192.38.65-33427-443-6,School,Private,8/18/2020,Female,11,Mobile,Yes,Town,Mobile Data,3G,0,https://www.nytimes.com/2020/12/04/opinion/sunday/pornhub-rape-trafficking.html,0
10.42.0.211-66.102.255.61-36649-443-6,School,Private,8/19/2020,Female,11,Mobile,No,Town,Mobile Data,4G,1,https://www.aljazeera.com/news/2020/12/11/austrian-constitutional-court-overturns-headscarf-ban-in-schools,1
216.58.219.228-10.42.0.151-443-50626-6,School,Private,8/20/2020,Male,11,Mobile,No,Town,Mobile Data,4G,1,https://www.bbc.co.uk/news/world-europe-43646560,1
172.217.11.10-10.42.0.151-443-33873-6,School,Public,8/21/2020,Male,18,Mobile,No,Town,Wifi,4G,0,https://worldpopulationreview.com/countries/austria-population,0
216.58.219.238-10.42.0.211-443-33673-6,College,Public,8/24/2020,Male,18,Tab,Yes,Town,Wifi,4G,1,https://www.bbc.com/news/world-europe-55277840,1
209.10.120.26-10.42.0.211-80-60581-6,University,Private,8/25/2020,Male,23,Computer,Yes,Rural,Mobile Data,3G,0,https://www.bloomberg.com/tosv2.html,0
10.42.0.151-52.216.1.211-60635-443-6,School,Public,8/26/2020,Female,11,Mobile,No,Town,Wifi,4G,0,http://www.paypal.me/whlwnews,0
10.42.0.42-119.146.74.33-40540-443-6,University,Private,8/27/2020,Male,23,Computer,Yes,Rural,Mobile Data,3G,1,https://www.patreon.com/whlw,1
202.77.129.150-10.42.0.42-443-33854-6,School,Public,8/28/2020,Male,10,Mobile,No,Town,Mobile Data,4G,1,https://www.dw.com/en/do-the-violent-protests-in-northern-iraq-signal-a-kurdish-spring/a-55906950,1
172.217.12.202-10.42.0.211-443-60631-6,School,Private,8/31/2020,Male,11,Mobile,No,Town,Wifi,4G,0,https://www.dw.com/en/venezuela-maduro-wins-total-control-of-legislature-after-vote/a-55836514,0
10.42.0.151-106.11.95.2-42048-443-6,School,Private,09-01-20,Male,11,Mobile,No,Town,Mobile Data,3G,1,https://www.reuters.com/article/us-ghana-election/voting-starts-in-ghana-presidential-and-parliamentary-election-idUSKBN28H0JQ,1
172.217.10.78-10.42.0.211-80-39067-6,School,Private,09-02-20,Male,11,Mobile,No,Town,Wifi,4G,0,https://www.aljazeera.com/news/2020/12/8/iran-top-court-upholds-dissident-journalists-death-sentence,0
10.42.0.151-23.194.141.191-46457-443-6,College,Private,09-03-20,Female,18,Mobile,No,Town,Wifi,4G,1,https://www.scmp.com/news/hong-kong/law-and-crime/article/3112960/former-hong-kong-lawmakers-among-least-eight,1
180.149.136.194-10.42.0.211-80-41609-6,College,Public,09-04-20,Male,18,Mobile,No,Town,Mobile Data,3G,0,https://anchor.fm/whlw,0
172.217.10.142-10.42.0.211-443-50431-6,School,Private,09-07-20,Female,11,Mobile,No,Town,Mobile Data,4G,1,https://mailchi.mp/d1e97606dd79/africas-last-colony,1
10.42.0.42-104.46.105.95-51094-443-6,College,Private,09-08-20,Female,18,Mobile,No,Town,Wifi,4G,0,https://www.quantamagazine.org/what-is-an-individual-biology-seeks-clues-in-information-theory-20200716/,0
172.217.12.142-10.42.0.211-80-46261-6,University,Private,09-09-20,Female,18,Computer,Yes,Town,Wifi,4G,0,https://github.us17.list-manage.com/profile,0
203.205.158.62-10.42.0.42-80-51422-6,University,Private,09-10-20,Female,23,Computer,No,Town,Wifi,4G,0,https://github.us17.list-manage.com/unsubscribe,0
182.22.24.252-10.42.0.211-443-52430-6,University,Private,09-11-20,Female,23,Mobile,No,Rural,Wifi,4G,0,https://github.us17.list-manage.com/about,0
172.217.3.106-10.42.0.42-443-57858-6,University,Private,9/14/2020,Female,23,Mobile,Yes,Rural,Mobile Data,3G,0,https://native-land.ca/,0
10.42.0.211-31.13.80.52-42536-443-6,University,Public,9/15/2020,Male,23,Mobile,No,Town,Wifi,4G,1,http://mariakuz.github.io/,1
10.42.0.211-103.235.46.211-44596-443-6,University,Private,9/16/2020,Female,23,Mobile,Yes,Rural,Mobile Data,3G,1,https://github.us17.list-manage.com/subscribe,1
203.205.158.62-10.42.0.42-80-52241-6,School,Private,9/17/2020,Male,11,Mobile,No,Town,Mobile Data,3G,0,https://techcrunch.com/2020/11/23/facebook-launches-drives-a-u-s-only-feature-for-collecting-food-clothing-and-other-necessities-for-people-in-need/,0
216.58.219.226-10.42.0.42-443-54807-6,School,Public,9/18/2020,Female,18,Mobile,No,Town,Mobile Data,4G,0,https://gizmodo.com/microsofts-creepy-new-productivity-score-gamifies-workp-1845763063,0
205.185.216.42-10.42.0.42-80-40425-6,College,Private,9/21/2020,Female,18,Mobile,No,Rural,Mobile Data,3G,0,https://www.joshwcomeau.com/operator-lookup/,0
172.217.3.110-10.42.0.151-443-55950-6,College,Public,9/22/2020,Male,18,Mobile,No,Rural,Wifi,4G,1,https://oisinmoran.com/quinetweet,1
172.217.10.68-10.42.0.211-443-36178-6,College,Public,9/23/2020,Male,18,Tab,Yes,Town,Wifi,4G,1,https://catapult.co/stories/may-this-pandemic-help-us-abandon-ableist-language-khairani-barokka,1
10.42.0.211-115.239.210.141-54373-443-6,University,Private,9/24/2020,Male,23,Computer,No,Town,Wifi,4G,1,https://www.growbyginkgo.com/2020/12/04/the-ugly-truth/,1
10.42.0.211-104.192.110.245-53189-80-6,School,Private,9/25/2020,Female,11,Mobile,No,Town,Mobile Data,4G,1,https://www.popularmechanics.com/science/health/a34934637/gut-brain-science/,1
10.42.0.211-10.42.0.1-5022-53-17,College,Public,9/28/2020,Male,18,Mobile,No,Town,Mobile Data,4G,1,https://www.abebooks.com/servlet/BookDetailsPL,1
172.217.8.3-10.42.0.151-443-54365-6,College,Private,9/29/2020,Female,18,Mobile,No,Rural,Mobile Data,3G,0,https://strelkamag.com/en/article/keller-easterling-medium-design,0
172.217.11.14-10.42.0.151-443-52462-6,College,Public,9/30/2020,Female,18,Mobile,No,Rural,Mobile Data,4G,1,https://onezero.medium.com/the-best-tech-books-of-2020-are-all-about-giving-power-to-the-user-52c96f7cf1f3,1
10.42.0.1-10.42.0.42-53-62200-17,School,Public,10-01-20,Female,11,Mobile,No,Town,Wifi,4G,0,http://us17.forward-to-friend.com/forward,0
10.42.0.42-54.192.38.154-59368-443-6,School,Private,10-05-20,Female,9,Mobile,No,Town,Mobile Data,4G,0,https://recursivecolonialism.com/topics/deep-colonialism/,0
10.42.0.151-10.42.0.1-64423-53-17,School,Private,10-06-20,Female,11,Mobile,Yes,Town,Mobile Data,4G,0,https://mailchi.mp/089d73031cab/finkedin-dispatch-947228,0
182.22.31.252-10.42.0.211-443-48481-6,University,Private,10-07-20,Male,23,Computer,Yes,Rural,Mobile Data,3G,1,https://www.washingtonpost.com/technology/2020/12/12/huawei-uighurs-identify/,1
